Survey ResponseID,Category,Period,Total_Spend
R_3GkoSjGfb27dcFl,FLAVORED_DRINK_CONCENTRATE,treatment,17.88
R_3GlmpDF7aCOi9wA,PLANTER,baseline,13.75
R_3GlmpDF7aCOi9wA,SHOES,baseline,19.99
R_3GoVgnf4Ih55nVX,ELECTRONIC_CABLE,treatment,50.4
R_3GoVgnf4Ih55nVX,PET_FOOD,treatment,36.48
R_3GoVgnf4Ih55nVX,PLANTER,treatment,24.99
R_3GoVgnf4Ih55nVX,SCREEN_PROTECTOR,baseline,17.98
R_3GqfePl8gH1VWP1,COFFEE,treatment,35.0
R_3GqfePl8gH1VWP1,PET_FOOD,baseline,29.99
R_3Gvq8BkHNwpHB6L,SCREEN_PROTECTOR,baseline,16.97
R_3GwCCWUgtO6KqAH,CELLULAR_PHONE_CASE,baseline,19.99
R_3Gx4NtSW5BDHYaM,TOILET_PAPER,baseline,22.25
R_3HCGBIUl9rPEwFq,PET_FOOD,baseline,5.28
R_3HLKIA2u3ZnY9lM,PET_FOOD,baseline,104.83999999999999
R_3HLKIA2u3ZnY9lM,PET_FOOD,treatment,68.86
R_3HLKIA2u3ZnY9lM,SHOES,baseline,49.9
R_3HTY4DHoMm8pvu8,ADHESIVE_TAPES,baseline,4.85
R_3HTY4DHoMm8pvu8,ELECTRONIC_CABLE,baseline,11.99
R_3HTY4DHoMm8pvu8,SCREEN_PROTECTOR,baseline,14.97
R_3HTY4DHoMm8pvu8,SHIRT,treatment,22.799999999999997
R_3HTY4DHoMm8pvu8,SHOES,baseline,133.70999999999998
R_3HTY4DHoMm8pvu8,SHOES,treatment,29.95
R_3HTY4DHoMm8pvu8,TOILET_PAPER,baseline,56.9
R_3HTY4DHoMm8pvu8,TOILET_PAPER,treatment,58.98
R_3HTY4DHoMm8pvu8,VITAMIN,baseline,27.82
R_3HTY4DHoMm8pvu8,VITAMIN,treatment,16.28
R_3HUOVBSzChkQaNg,PROTECTIVE_GLOVE,baseline,14.99
R_3HYTI2GoQycZ7pm,CELLULAR_PHONE_CASE,baseline,17.99
R_3HYTI2GoQycZ7pm,TOILET_PAPER,treatment,5.99
R_3HZG1H0F4Gj7CvH,SKIN_CLEANING_AGENT,treatment,14.99
R_3HgZOjGq4Ny969k,CELLULAR_PHONE_CASE,treatment,16.99
R_3Hhlv3A6Jj4ne7z,CELLULAR_PHONE_CASE,treatment,11.99
R_3Hhlv3A6Jj4ne7z,ELECTRONIC_CABLE,baseline,12.99
R_3Hhlv3A6Jj4ne7z,SCREEN_PROTECTOR,treatment,7.99
R_3HhqYe5EEdoWMYK,SHOES,baseline,91.96
R_3HiRrH77MQBmCfY,HERB,baseline,6.99
R_3HiRrH77MQBmCfY,SCREEN_PROTECTOR,baseline,7.99
R_3HiRrH77MQBmCfY,SKIN_CLEANING_AGENT,baseline,10.88
R_3HigTq4itishziE,COFFEE,baseline,15.49
R_3HigTq4itishziE,COFFEE,treatment,15.49
R_3HigTq4itishziE,PLANTER,baseline,16.99
R_3HigTq4itishziE,SHOES,baseline,24.0
R_3Hjj9FarH3Iga6k,ELECTRONIC_CABLE,baseline,7.31
R_3Hjj9FarH3Iga6k,SKIN_CLEANING_AGENT,treatment,6.97
R_3HodEyIPSqvm8b2,PET_FOOD,baseline,15.29
R_3Hphzg7zu04Hgy1,SHIRT,treatment,17.99
R_3Hphzg7zu04Hgy1,TOILET_PAPER,baseline,14.98
R_3HzRfw5sNEvrFRf,ELECTRONIC_CABLE,baseline,6.99
R_3HzhKIwCcybjVbM,VITAMIN,baseline,38.97
R_3I0K5JAKywca6PU,CELLULAR_PHONE_CASE,treatment,8.99
R_3I0K5JAKywca6PU,DISHWASHER_DETERGENT,baseline,14.47
R_3I0K5JAKywca6PU,PET_FOOD,baseline,40.339999999999996
R_3I0K5JAKywca6PU,PET_FOOD,treatment,11.0
R_3IQQB0Dtvv9riqZ,CELLULAR_PHONE_CASE,baseline,8.99
R_3IQQB0Dtvv9riqZ,SHIRT,baseline,15.98
R_3ISSnemD96u33dk,SHOES,baseline,104.95
R_3ISSnemD96u33dk,SUGAR_CANDY,baseline,22.990000000000002
R_3IVPvJMvcpVLLvi,FRUIT,treatment,6.73
R_3IaGUIs83jpQZU4,COFFEE,baseline,24.97
R_3IaWiqm9a2BnlIF,ELECTRONIC_CABLE,baseline,26.96
R_3IaWiqm9a2BnlIF,ELECTRONIC_CABLE,treatment,10.99
R_3IaWiqm9a2BnlIF,SHOES,treatment,41.49
R_3Ib0CpTLQzDVjiC,SCREEN_PROTECTOR,baseline,5.95
R_3Ib0CpTLQzDVjiC,VITAMIN,baseline,6.29
R_3IcW0cCdlMnkeZO,COFFEE,treatment,5.59
R_3IcW0cCdlMnkeZO,ELECTRONIC_CABLE,baseline,5.6
R_3IcW0cCdlMnkeZO,ELECTRONIC_CABLE,treatment,19.67
R_3IcW0cCdlMnkeZO,FRUIT,treatment,2.99
R_3IcaxjmR6Rttxu2,ELECTRONIC_CABLE,treatment,14.49
R_3IsVeutDyfOL4I1,COFFEE,baseline,121.62
R_3IsVeutDyfOL4I1,COFFEE,treatment,87.14999999999999
R_3IsVeutDyfOL4I1,DISHWARE_PLATE,baseline,8.83
R_3IsVeutDyfOL4I1,FRUIT,baseline,31.720000000000002
R_3IsVeutDyfOL4I1,FRUIT,treatment,25.64
R_3IsVeutDyfOL4I1,HERB,baseline,0.79
R_3IsVeutDyfOL4I1,SHIRT,baseline,54.97
R_3IsVeutDyfOL4I1,SHOES,baseline,64.14
R_3IsVeutDyfOL4I1,SKIN_CLEANING_AGENT,baseline,4.19
R_3IsVeutDyfOL4I1,SKIN_CLEANING_AGENT,treatment,8.18
R_3IsVeutDyfOL4I1,TOILET_PAPER,treatment,12.48
R_3J4ALTpmi7dKg9w,ELECTRONIC_CABLE,treatment,33.96
R_3J4ALTpmi7dKg9w,SUGAR_CANDY,baseline,10.95
R_3J8UIMbwljBx6df,SHIRT,baseline,69.97
R_3J8UIMbwljBx6df,SHOES,baseline,53.59
R_3J8UIMbwljBx6df,VITAMIN,baseline,9.8
R_3J8fmsKlTE846m6,COFFEE,baseline,64.56
R_3J8fmsKlTE846m6,PET_FOOD,baseline,52.99
R_3J8fmsKlTE846m6,PET_FOOD,treatment,65.39
R_3J8fmsKlTE846m6,SHIRT,treatment,34.730000000000004
R_3J8fmsKlTE846m6,SHOES,treatment,99.96
R_3JErJ9sCmGtlJ5a,PROTECTIVE_GLOVE,treatment,18.24
R_3JErJ9sCmGtlJ5a,SCREEN_PROTECTOR,treatment,5.99
R_3JErJ9sCmGtlJ5a,SKIN_CLEANING_AGENT,baseline,15.96
R_3JErJ9sCmGtlJ5a,SKIN_CLEANING_AGENT,treatment,9.97
R_3JF2ybHtRoivZJX,SHIRT,baseline,15.99
R_3JF2ybHtRoivZJX,SHOES,baseline,101.08
R_3JIBjVcP4lFnfyw,SHIRT,baseline,14.99
R_3JIBjVcP4lFnfyw,SHOES,baseline,171.14000000000001
R_3JJfhp7Z7vUO8K2,ADHESIVE_TAPES,baseline,9.99
R_3JJfhp7Z7vUO8K2,PET_FOOD,baseline,4.89
R_3JJfhp7Z7vUO8K2,SHIRT,baseline,34.92
R_3JJfhp7Z7vUO8K2,SHOES,treatment,13.99
R_3JK3aP5uRxffXiy,SHOES,treatment,114.9
R_3JLAhdJnyyhPjVz,SHIRT,baseline,20.99
R_3JLyTBgWGl9Cl4Y,VITAMIN,baseline,9.12
R_3JLyTBgWGl9Cl4Y,VITAMIN,treatment,8.99
R_3JeCQU6faeEMOg5,DISHWASHER_DETERGENT,baseline,12.49
R_3JeCQU6faeEMOg5,PET_FOOD,baseline,216.26
R_3JeCQU6faeEMOg5,PET_FOOD,treatment,49.18
R_3JeIGQh3DalGv3u,SAUCE,baseline,8.48
R_3Jf3gqwVuaLfVPJ,SCREEN_PROTECTOR,baseline,4.98
R_3Jf3gqwVuaLfVPJ,SHOES,treatment,22.59
R_3Jf3gqwVuaLfVPJ,SKIN_CLEANING_AGENT,baseline,5.88
R_3JgTD4MtLbi3fNJ,PET_FOOD,treatment,59.94
R_3JjRmgOh3ZydDiW,TOILET_PAPER,treatment,16.42
R_3Jklf2dJGUb6Q1l,DISHWARE_PLATE,baseline,21.11
R_3Jklf2dJGUb6Q1l,ELECTRONIC_CABLE,baseline,15.99
R_3Jklf2dJGUb6Q1l,SAUCE,baseline,20.98
R_3Jl5q6tZJctgL8B,PET_FOOD,baseline,10.52
R_3Jl5q6tZJctgL8B,PET_FOOD,treatment,25.84
R_3Jl5q6tZJctgL8B,VITAMIN,treatment,10.99
R_3JnjKsPAuFGDhrx,ELECTRONIC_CABLE,baseline,5.99
R_3JnjKsPAuFGDhrx,PET_FOOD,baseline,8.24
R_3JnjKsPAuFGDhrx,PET_FOOD,treatment,8.24
R_3JnjKsPAuFGDhrx,SHIRT,baseline,27.49
R_3Jq0a5Bn6y6pYKy,ELECTRONIC_CABLE,baseline,55.6
R_3Jq0a5Bn6y6pYKy,PLANTER,treatment,25.99
R_3Jq0a5Bn6y6pYKy,SHIRT,baseline,13.98
R_3JqPfcG88XblHuE,COFFEE,treatment,8.56
R_3JqPfcG88XblHuE,DISHWASHER_DETERGENT,baseline,11.31
R_3JqPfcG88XblHuE,SCREEN_PROTECTOR,treatment,3.99
R_3JqPfcG88XblHuE,VITAMIN,baseline,10.99
R_3JqPfcG88XblHuE,VITAMIN,treatment,8.47
R_3Jx8193TYiav93D,PET_FOOD,treatment,8.92
R_3Jxiicg67etW2yt,COFFEE,baseline,22.44
R_3Jxiicg67etW2yt,COFFEE,treatment,11.22
R_3Jxiicg67etW2yt,PET_FOOD,baseline,23.99
R_3Jxiicg67etW2yt,SHIRT,baseline,17.68
R_3Jxiicg67etW2yt,SKIN_CLEANING_AGENT,baseline,37.5
R_3Jxiicg67etW2yt,SUGAR_CANDY,baseline,15.0
R_3Jxiicg67etW2yt,TOILET_PAPER,baseline,18.94
R_3Jxiicg67etW2yt,VITAMIN,baseline,29.94
R_3KCUnPI9FEz7vTo,ELECTRONIC_CABLE,treatment,10.99
R_3KCUnPI9FEz7vTo,VITAMIN,baseline,24.95
R_3KHiP9QpzA2COVL,SKIN_CLEANING_AGENT,baseline,13.64
R_3KI0Q5yJYxm1woD,ELECTRONIC_CABLE,baseline,8.49
R_3KI0m2aJJXPqdBf,PET_FOOD,baseline,34.98
R_3KI0m2aJJXPqdBf,SKIN_CLEANING_AGENT,baseline,19.88
R_3KO24XmGqUIwMZH,PROTECTIVE_GLOVE,baseline,8.76
R_3KO24XmGqUIwMZH,SHIRT,baseline,52.96
R_3KO24XmGqUIwMZH,VITAMIN,treatment,29.97
R_3KUPxp6T7nvXjXB,COFFEE,baseline,6.18
R_3KUPxp6T7nvXjXB,COFFEE,treatment,10.47
R_3KUPxp6T7nvXjXB,ELECTRONIC_CABLE,treatment,9.95
R_3KUPxp6T7nvXjXB,FRUIT,baseline,21.4
R_3KUPxp6T7nvXjXB,FRUIT,treatment,26.61
R_3KUPxp6T7nvXjXB,PET_FOOD,baseline,34.94
R_3KUPxp6T7nvXjXB,PET_FOOD,treatment,25.939999999999998
R_3KUPxp6T7nvXjXB,SAUCE,baseline,4.79
R_3KUPxp6T7nvXjXB,SAUCE,treatment,7.67
R_3KUPxp6T7nvXjXB,VITAMIN,baseline,34.44
R_3KpaTa6zCZitiZG,ADHESIVE_TAPES,baseline,3.62
R_3KpaTa6zCZitiZG,COFFEE,baseline,14.63
R_3KpaTa6zCZitiZG,COFFEE,treatment,15.65
R_3KpaTa6zCZitiZG,FLAVORED_DRINK_CONCENTRATE,baseline,2.98
R_3KpaTa6zCZitiZG,FLAVORED_DRINK_CONCENTRATE,treatment,25.97
R_3KpaTa6zCZitiZG,PET_FOOD,baseline,49.56
R_3KpaTa6zCZitiZG,PET_FOOD,treatment,33.78
R_3KpaTa6zCZitiZG,SHIRT,baseline,13.0
R_3KpaTa6zCZitiZG,SKIN_CLEANING_AGENT,treatment,18.58
R_3KpaTa6zCZitiZG,VITAMIN,baseline,9.77
R_3Krt2nhd2oxJXSf,ELECTRONIC_CABLE,baseline,9.99
R_3Krt2nhd2oxJXSf,SKIN_CLEANING_AGENT,baseline,6.47
R_3KvgBFUDLrixRfk,SHOES,baseline,108.88
R_3KxaCMXQTDz1Z7P,ADHESIVE_TAPES,baseline,9.99
R_3KxaCMXQTDz1Z7P,COFFEE,treatment,14.99
R_3KxaCMXQTDz1Z7P,ELECTRONIC_CABLE,baseline,11.04
R_3L20DbmNPSMtKUd,CELLULAR_PHONE_CASE,treatment,47.97
R_3L20DbmNPSMtKUd,ELECTRONIC_CABLE,treatment,8.99
R_3L20DbmNPSMtKUd,PET_FOOD,treatment,106.25
R_3L20DbmNPSMtKUd,SCREEN_PROTECTOR,treatment,7.95
R_3L20DbmNPSMtKUd,SHIRT,baseline,14.99
R_3L5tSFlgKbeAW9k,ELECTRONIC_CABLE,baseline,10.99
R_3L8dgu12mdk2UVH,PET_FOOD,baseline,30.380000000000003
R_3L8dgu12mdk2UVH,PET_FOOD,treatment,34.35
R_3L8dgu12mdk2UVH,TOILET_PAPER,treatment,19.99
R_3LXRVZSdJiqH63S,ELECTRONIC_CABLE,treatment,17.99
R_3LXRVZSdJiqH63S,SKIN_CLEANING_AGENT,treatment,9.0
R_3LXRVZSdJiqH63S,SUGAR_CANDY,treatment,7.9
R_3LXRVZSdJiqH63S,VITAMIN,baseline,10.29
R_3LXRVZSdJiqH63S,VITAMIN,treatment,5.99
R_3LYdNmkHeiaf2h0,PET_FOOD,baseline,124.78
R_3LYdNmkHeiaf2h0,PET_FOOD,treatment,24.99
R_3LYdNmkHeiaf2h0,SCREEN_PROTECTOR,baseline,7.78
R_3LigPLmiinkglRk,ADHESIVE_TAPES,baseline,23.98
R_3LigPLmiinkglRk,SHOES,baseline,29.99
R_3M0euO2kPnoHrdt,CELLULAR_PHONE_CASE,baseline,31.01
R_3M0euO2kPnoHrdt,SCREEN_PROTECTOR,baseline,5.99
R_3M0euO2kPnoHrdt,SKIN_CLEANING_AGENT,baseline,19.97
R_3M0euO2kPnoHrdt,SUGAR_CANDY,baseline,39.290000000000006
R_3M0euO2kPnoHrdt,TOILET_PAPER,baseline,27.49
R_3M0euO2kPnoHrdt,VITAMIN,baseline,15.95
R_3M39OCZGobXG2AN,COFFEE,baseline,40.99
R_3M39OCZGobXG2AN,COFFEE,treatment,47.98
R_3M39OCZGobXG2AN,PET_FOOD,baseline,13.22
R_3M39OCZGobXG2AN,PET_FOOD,treatment,19.98
R_3M3RSZ7wNRSaxNx,ELECTRONIC_CABLE,baseline,15.99
R_3M3vVQ0TvPk2NfE,ELECTRONIC_CABLE,baseline,4.94
R_3MDuxAwvPypEk9z,ELECTRONIC_CABLE,treatment,9.99
R_3MECZcMuape9CCg,PLANTER,treatment,22.99
R_3MGNtEcAhhmZgxr,SHOES,treatment,66.0
R_3MJrG4eo3Iyv7S6,CELLULAR_PHONE_CASE,baseline,13.99
R_3MJrG4eo3Iyv7S6,ELECTRONIC_CABLE,baseline,8.99
R_3MJrG4eo3Iyv7S6,SCREEN_PROTECTOR,baseline,25.66
R_3MJrG4eo3Iyv7S6,SCREEN_PROTECTOR,treatment,7.85
R_3MMW2ivCFCtjHIe,COFFEE,baseline,26.400000000000002
R_3MMW2ivCFCtjHIe,COFFEE,treatment,9.98
R_3MMW2ivCFCtjHIe,PET_FOOD,baseline,82.22
R_3MMW2ivCFCtjHIe,PET_FOOD,treatment,45.32
R_3MMW2ivCFCtjHIe,SAUCE,baseline,30.810000000000002
R_3MMW2ivCFCtjHIe,SKIN_CLEANING_AGENT,baseline,8.99
R_3Mc9nZhk6fg7b8z,ADHESIVE_TAPES,baseline,4.84
R_3Mc9nZhk6fg7b8z,SCREEN_PROTECTOR,treatment,5.39
R_3MhBAq6V6XHU9ln,ADHESIVE_TAPES,treatment,3.92
R_3MhBAq6V6XHU9ln,CELLULAR_PHONE_CASE,treatment,19.99
R_3MhBAq6V6XHU9ln,SUGAR_CANDY,treatment,30.99
R_3Mli97JX0WeLIos,PET_FOOD,treatment,20.97
R_3MnSLQdJkly3wfg,CELLULAR_PHONE_CASE,baseline,15.89
R_3MnSLQdJkly3wfg,PROTECTIVE_GLOVE,treatment,15.15
R_3MnSLQdJkly3wfg,SAUCE,treatment,3.84
R_3MnSLQdJkly3wfg,SHOES,baseline,29.99
R_3MnSLQdJkly3wfg,SKIN_CLEANING_AGENT,treatment,34.870000000000005
R_3MncA46G8CO8juo,CELLULAR_PHONE_CASE,treatment,13.99
R_3MncA46G8CO8juo,PET_FOOD,treatment,18.05
R_3MncA46G8CO8juo,VITAMIN,baseline,6.83
R_3MncA46G8CO8juo,VITAMIN,treatment,8.19
R_3MsYhJbREPDB9fd,SHOES,baseline,49.95
R_3MtDVQQzrp3Cm8d,ELECTRONIC_CABLE,baseline,6.99
R_3MtYWGuKtrJSCBg,ELECTRONIC_CABLE,baseline,5.97
R_3MyEdXOZ8P75S1V,CELLULAR_PHONE_CASE,baseline,18.98
R_3MyEdXOZ8P75S1V,PROTECTIVE_GLOVE,treatment,45.45
R_3MyEdXOZ8P75S1V,SCREEN_PROTECTOR,baseline,5.95
R_3MyEdXOZ8P75S1V,SHOES,treatment,12.5
R_3MyEdXOZ8P75S1V,SKIN_CLEANING_AGENT,treatment,20.97
R_3MzDO7u2oOPlJtF,SCREEN_PROTECTOR,treatment,7.47
R_3NDry1LyvCgVPFI,ADHESIVE_TAPES,baseline,15.99
R_3NDry1LyvCgVPFI,PET_FOOD,baseline,55.97
R_3NDry1LyvCgVPFI,PET_FOOD,treatment,48.99
R_3NEx511sPB1RbrL,ELECTRONIC_CABLE,treatment,7.99
R_3NFfURTsheBe5et,PET_FOOD,baseline,12.99
R_3NFfURTsheBe5et,SHIRT,baseline,12.99
R_3NFfURTsheBe5et,SHOES,baseline,46.9
R_3NFfURTsheBe5et,SHOES,treatment,64.99
R_3NFfURTsheBe5et,SKIN_CLEANING_AGENT,baseline,15.92
R_3NFfURTsheBe5et,SUGAR_CANDY,baseline,22.340000000000003
R_3NFfURTsheBe5et,VITAMIN,treatment,15.99
R_3NFhCSnuJa54Jn3,HERB,treatment,17.99
R_3NFhCSnuJa54Jn3,PROTECTIVE_GLOVE,treatment,15.99
R_3NFoQj51yPZZy6Y,FRUIT,treatment,3.99
R_3NHPsnCWAEa4CFk,SHOES,baseline,310.39
R_3NHPsnCWAEa4CFk,TOILET_PAPER,treatment,21.98
R_3NJWgs2w8GaQvxX,CELLULAR_PHONE_CASE,baseline,12.99
R_3NJWgs2w8GaQvxX,SCREEN_PROTECTOR,baseline,6.99
R_3NO5X4vYETLCQOg,ADHESIVE_TAPES,treatment,4.8
R_3NO5X4vYETLCQOg,ELECTRONIC_CABLE,baseline,5.83
R_3NO5X4vYETLCQOg,PET_FOOD,baseline,49.71
R_3NO5X4vYETLCQOg,PET_FOOD,treatment,230.99
R_3NO5X4vYETLCQOg,SKIN_CLEANING_AGENT,treatment,6.46
R_3NPnW7ko8nPUh0O,COFFEE,baseline,57.31
R_3NPnW7ko8nPUh0O,COFFEE,treatment,15.49
R_3NPnW7ko8nPUh0O,DISHWASHER_DETERGENT,baseline,36.959999999999994
R_3NQyjCbeWDx3POa,ADHESIVE_TAPES,baseline,9.49
R_3NQyjCbeWDx3POa,SKIN_CLEANING_AGENT,baseline,62.0
R_3NX1XMFeTwLlCt1,PET_FOOD,baseline,12.98
R_3NX1XMFeTwLlCt1,SCREEN_PROTECTOR,baseline,7.99
R_3NX1XMFeTwLlCt1,SHOES,baseline,110.19
R_3NX1XMFeTwLlCt1,SKIN_CLEANING_AGENT,baseline,15.95
R_3NwUrzA3eAsS3xO,SHIRT,baseline,19.99
R_3Ny7LIDPzlosF9p,CELLULAR_PHONE_CASE,treatment,43.31
R_3O1Xa8BQE2mdyzX,SUGAR_CANDY,baseline,43.98
R_3O2Hrt1JCQeiPEN,DISHWARE_PLATE,treatment,18.75
R_3O2Hrt1JCQeiPEN,FLAVORED_DRINK_CONCENTRATE,treatment,19.56
R_3O2Hrt1JCQeiPEN,PET_FOOD,baseline,241.56
R_3O2Hrt1JCQeiPEN,PET_FOOD,treatment,128.22
R_3O2Hrt1JCQeiPEN,SHOES,treatment,32.99
R_3O2Hrt1JCQeiPEN,SKIN_CLEANING_AGENT,baseline,11.82
R_3O2Hrt1JCQeiPEN,SUGAR_CANDY,baseline,12.15
R_3O2Hrt1JCQeiPEN,TOILET_PAPER,baseline,14.98
R_3O2Hrt1JCQeiPEN,TOILET_PAPER,treatment,22.25
R_3O7heagIMZY2HnD,PLANTER,baseline,13.99
R_3O9aPnM7ixjsbYK,COFFEE,treatment,33.99
R_3O9chQITD8LhmdS,SHIRT,baseline,179.93
R_3O9chQITD8LhmdS,SHIRT,treatment,72.96
R_3OcPFnYHBC8wrZe,CELLULAR_PHONE_CASE,treatment,7.99
R_3OcPFnYHBC8wrZe,TOILET_PAPER,treatment,54.98
R_3OcdDAmMMZQ0LEr,ELECTRONIC_CABLE,baseline,81.45
R_3OcdDAmMMZQ0LEr,ELECTRONIC_CABLE,treatment,8.85
R_3OfzFpZ2ea8383J,CELLULAR_PHONE_CASE,baseline,12.99
R_3OfzFpZ2ea8383J,SHIRT,baseline,10.99
R_3OiAK9V155cWEsy,CELLULAR_PHONE_CASE,baseline,11.99
R_3OiAK9V155cWEsy,SCREEN_PROTECTOR,baseline,10.99
R_3OiAK9V155cWEsy,SCREEN_PROTECTOR,treatment,7.99
R_3OkQef19KXJJE3U,SCREEN_PROTECTOR,treatment,6.69
R_3OluT425fgz9KxA,FLAVORED_DRINK_CONCENTRATE,treatment,35.15
R_3OluT425fgz9KxA,FRUIT,baseline,2.04
R_3OluT425fgz9KxA,HERB,baseline,0.99
R_3Or9OOyX38WzqCd,PET_FOOD,baseline,35.69
R_3P4w0wUKMuoJhEl,CELLULAR_PHONE_CASE,baseline,12.9
R_3P4w0wUKMuoJhEl,PET_FOOD,baseline,13.99
R_3P4w0wUKMuoJhEl,SAUCE,baseline,20.98
R_3P4w0wUKMuoJhEl,SCREEN_PROTECTOR,baseline,7.99
R_3P4w0wUKMuoJhEl,SHOES,treatment,44.95
R_3P4w0wUKMuoJhEl,SKIN_CLEANING_AGENT,treatment,25.97
R_3PAyJj7mQvMzMco,PET_FOOD,baseline,5.99
R_3PAyJj7mQvMzMco,SHOES,baseline,57.0
R_3PAyJj7mQvMzMco,SUGAR_CANDY,baseline,41.34
R_3PAyJj7mQvMzMco,VITAMIN,treatment,14.13
R_3PEU95PbgCXrIQl,CELLULAR_PHONE_CASE,baseline,29.57
R_3PEU95PbgCXrIQl,ELECTRONIC_CABLE,baseline,9.99
R_3PEU95PbgCXrIQl,SCREEN_PROTECTOR,baseline,6.88
R_3PF5obiVCGW1AU1,ADHESIVE_TAPES,baseline,5.94
R_3PF5obiVCGW1AU1,PET_FOOD,treatment,31.08
R_3PF5obiVCGW1AU1,SHIRT,baseline,26.75
R_3PF5obiVCGW1AU1,SHIRT,treatment,65.94
R_3PF5obiVCGW1AU1,SKIN_CLEANING_AGENT,treatment,6.89
R_3PF5obiVCGW1AU1,VITAMIN,treatment,7.38
R_3PKSsK5msA6hRyC,CELLULAR_PHONE_CASE,baseline,25.98
R_3PKSsK5msA6hRyC,PROTECTIVE_GLOVE,treatment,29.4
R_3PKSsK5msA6hRyC,SCREEN_PROTECTOR,treatment,8.89
R_3PKSsK5msA6hRyC,SKIN_CLEANING_AGENT,treatment,29.97
R_3PKSsK5msA6hRyC,VITAMIN,treatment,21.98
R_3PRLxszObeZONhd,HERB,baseline,9.0
R_3PTW4l8uG9RR8ea,PET_FOOD,treatment,36.98
R_3PTW4l8uG9RR8ea,SHOES,baseline,26.04
R_3PTYPbg6N9x8PBX,SHIRT,baseline,20.98
R_3PTYPbg6N9x8PBX,SHOES,baseline,29.99
R_3PTYPbg6N9x8PBX,SHOES,treatment,20.65
R_3PUi8o2if0JqKfl,ELECTRONIC_CABLE,baseline,24.46
R_3PUi8o2if0JqKfl,PROTECTIVE_GLOVE,baseline,49.199999999999996
R_3PUi8o2if0JqKfl,VITAMIN,treatment,12.22
R_3PZvezr4ITRkiKV,DISHWARE_PLATE,baseline,1.79
R_3PZvezr4ITRkiKV,HERB,baseline,3.14
R_3PZvezr4ITRkiKV,PET_FOOD,baseline,6.11
R_3PZvezr4ITRkiKV,PET_FOOD,treatment,9.41
R_3PZvezr4ITRkiKV,SAUCE,treatment,1.49
R_3Pb3ZhTNEh2L1XI,ADHESIVE_TAPES,baseline,11.59
R_3Pb3ZhTNEh2L1XI,SHOES,baseline,9.99
R_3Pb3ZhTNEh2L1XI,SKIN_CLEANING_AGENT,baseline,15.0
R_3PbL63xQilAzpWi,DISHWASHER_DETERGENT,baseline,16.97
R_3PbL63xQilAzpWi,SHOES,baseline,155.93
R_3PbL63xQilAzpWi,SKIN_CLEANING_AGENT,baseline,9.8
R_3PbL63xQilAzpWi,SUGAR_CANDY,baseline,63.92
R_3PbL63xQilAzpWi,TOILET_PAPER,baseline,26.24
R_3Pc1ZZfNy58AvgE,ELECTRONIC_CABLE,baseline,6.99
R_3PcameSHVD10BZP,COFFEE,baseline,28.3
R_3PcameSHVD10BZP,FLAVORED_DRINK_CONCENTRATE,treatment,12.34
R_3PcameSHVD10BZP,TOILET_PAPER,treatment,79.95
R_3PjHFe8fwwlXvCE,ELECTRONIC_CABLE,baseline,11.16
R_3PjHFe8fwwlXvCE,SUGAR_CANDY,baseline,24.97
R_3PjHFe8fwwlXvCE,VITAMIN,treatment,23.97
R_3Pp1NX5epN3lIb4,CELLULAR_PHONE_CASE,treatment,29.07
R_3Pp1NX5epN3lIb4,SHIRT,baseline,99.82000000000001
R_3PsF7MAkW3WdDqF,CELLULAR_PHONE_CASE,baseline,11.99
R_3PsF7MAkW3WdDqF,ELECTRONIC_CABLE,baseline,23.17
R_3PsF7MAkW3WdDqF,PET_FOOD,baseline,8.99
R_3PtxzLolCt3lmBm,SHOES,baseline,29.99
R_3PvFbT0TE2uKxjr,SHIRT,treatment,15.99
R_3Pwa112XZRRejbA,SHIRT,baseline,15.99
R_3PzBYWWdOt4AHEK,TOILET_PAPER,baseline,22.25
R_3QGLgxsFPE90Rle,CELLULAR_PHONE_CASE,baseline,12.99
R_3QGLgxsFPE90Rle,SCREEN_PROTECTOR,baseline,5.99
R_3QGLgxsFPE90Rle,SHIRT,baseline,44.370000000000005
R_3QGLgxsFPE90Rle,SHIRT,treatment,24.64
R_3QGLgxsFPE90Rle,VITAMIN,baseline,12.9
R_3QGLgxsFPE90Rle,VITAMIN,treatment,8.47
R_3QJoJ7B0hhY5b35,SHOES,treatment,21.99
R_3QJoJ7B0hhY5b35,SKIN_CLEANING_AGENT,baseline,5.39
R_3QKpKKG8iYUlGRz,SHOES,treatment,16.99
R_3QKrCMtmbxM5bhm,CELLULAR_PHONE_CASE,treatment,24.99
R_3QKrCMtmbxM5bhm,SCREEN_PROTECTOR,treatment,5.95
R_3QPk8nnI1s8wilh,PET_FOOD,baseline,10.74
R_3QQNjQSqHgdtjNM,SKIN_CLEANING_AGENT,treatment,4.97
R_3QQNjQSqHgdtjNM,TOILET_PAPER,baseline,22.25
R_3QVFRYnb5ltd95Y,SKIN_CLEANING_AGENT,baseline,6.99
R_3QWPI81N7eJPgeK,COFFEE,treatment,29.99
R_3QWPI81N7eJPgeK,SUGAR_CANDY,baseline,13.98
R_3QtdtxnX6fJnkNr,FRUIT,treatment,5.99
R_3QtdtxnX6fJnkNr,SKIN_CLEANING_AGENT,treatment,9.64
R_3R1KauXYVqtTkec,CELLULAR_PHONE_CASE,baseline,18.490000000000002
R_3R1KauXYVqtTkec,SHIRT,baseline,21.95
