source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
google,electronics > video > video player recorder > streaming home medium player,4,hardware | electronics,audio | video,player,streaming,
google,electronics > video > video player recorder > vcr,4,hardware | electronics,audio | video,player,vcr,
google,electronics > video > video server,3,hardware | electronics,audio | video,editing | multiplexer | server,,
google,electronics > video > video transmitter,3,hardware | electronics,audio | video,editing | multiplexer | server,,
google,electronics > video game console accessory > home game console accessory,3,hardware | electronics,accessory,game,,
google,electronics > video game console accessory > portable game console accessory,3,hardware | electronics,accessory,game,,
google,electronics > video game console,2,hardware | electronics,accessory,video,,
google,food beverage tobacco > beverage > alcoholic beverage > beer,4,food,beverage,alcoholic,beer | wine,
google,food beverage tobacco > beverage > alcoholic beverage > bitter,4,food,beverage,alcoholic,,
google,food beverage tobacco > beverage > alcoholic beverage > cocktail mix > frozen cocktail mix,5,food,beverage,alcoholic,,
google,food beverage tobacco > beverage > alcoholic beverage > cocktail mix > shelf stable cocktail mix,5,food,beverage,alcoholic,,
google,food beverage tobacco > beverage > alcoholic beverage > flavored alcoholic beverage,4,food,beverage,alcoholic,flavored,
google,food beverage tobacco > beverage > alcoholic beverage > hard cider,4,food,beverage,alcoholic,hard,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > absinthe,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > brandy,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > gin,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > liqueur,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > rum,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > shochu soju,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > tequila,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > vodka,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > liquor spirit > whiskey,5,food,beverage,alcoholic,liquor,
google,food beverage tobacco > beverage > alcoholic beverage > wine,4,food,beverage,alcoholic,beer | wine,
google,food beverage tobacco > beverage > buttermilk,3,food,beverage,buttermilk,,
google,food beverage tobacco > beverage > coffee,3,food,beverage,coffee,,
google,food beverage tobacco > beverage > eggnog,3,food,beverage,eggnog,,
google,food beverage tobacco > beverage > fruit flavored drink,3,food,beverage,fruit,,
google,food beverage tobacco > beverage > hot chocolate,3,food,beverage,hot,,
google,food beverage tobacco > beverage > juice,3,food,beverage,juice,,
google,food beverage tobacco > beverage > milk,3,food,beverage,milk,,
google,food beverage tobacco > beverage > non dairy milk,3,food,beverage,non,,
google,food beverage tobacco > beverage > powdered beverage mix,3,food,beverage,powdered,,
google,food beverage tobacco > beverage > soda,3,food,beverage,soda,,
google,food beverage tobacco > beverage > sport energy drink,3,food,beverage,sport,,
google,food beverage tobacco > beverage > tea infusion,3,food,beverage,tea,,
google,food beverage tobacco > beverage > vinegar drink,3,food,beverage,vinegar,,
google,food beverage tobacco > beverage > water > carbonated water > flavored carbonated water,5,food,beverage,water,,
