unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
home,pool,equipment,filter,
home,pool,equipment,heater,
home,pool,equipment,ladder,
home,pool,equipment,pump,
home,pool,equipment,skimmer,
home,pool,equipment,slide,
home,pool,equipment,spa,
home,pool,float,,
home,pool,sauna,,
home,pool,spa,brush,
home,pool,spa,chlorine,
home,pool,spa,cleaner,
home,pool,spa,cleaner | sweep,
home,pool,spa,cover,
home,pool,spa,deck,
home,pool,spa,filter,
home,pool,spa,float,
home,pool,spa,heater,
home,pool,spa,liner,
home,pool,spa,maintenance,
home,pool,spa,skimmer,
home,pool,spa,toy,
home,pool,spa,water,
home,pool,spa,,
home,pool,swimming,,
home,pool,testing,,
home,pool,toy,,
home,safety,equipment,,
home,safety,fire,,
home,safety,personal,,
home,safety,safe,,
home,snow,,,
home,soldering,,,
home,storage,,,
home,storage | bedding,basket,,
home,storage | bedding,bin,,
home,storage | bedding,blanket,,
home,storage | bedding,closet,,
home,storage | bedding,clothing,,
home,storage | bedding,holiday,,
home,storage | bedding,hook,,
home,storage | bedding,kid,,
home,storage | bedding,laundry,,
home,storage | bedding,mattress,,
home,storage | bedding,pillowcase,,
home,storage | bedding,quilt,,
home,storage | bedding,recycling,,
home,storage | bedding,shelf,,
home,store,custom,,
home,tool,automation,,
home,tool,cabinet | hardware,,
home,tool,door,,
home,tool,doorbell,,
home,tool,electrical,appliance,
home,tool,electrical,cable,
home,tool,electrical,,
home,tool,ladder,cart,
home,tool,ladder,scaffolding,
home,tool,ladder,step,
home,tool,ladder,work,
home,tool,linear,,
home,tool,mailbox,,
home,tool,masonry,brick,
home,tool,masonry,cement,
home,tool,masonry,construction,
home,tool,masonry,edger,
home,tool,masonry,float,
home,tool,masonry,grout,
home,tool,masonry,jointer,
home,tool,masonry,trowel,
home,tool,measuring,altimeter | anemometer | barometer | hygrometer,
home,tool,measuring,caliper,
home,tool,measuring,cruising,
home,tool,measuring,divider,
home,tool,measuring,electrical | probe,
home,tool,measuring,gas | geiger,
home,tool,measuring,gauge,
home,tool,measuring,infrared | thermal,
home,tool,measuring,knife,
home,tool,measuring,level,
home,tool,measuring,meter,
home,tool,measuring,protractor,
home,tool,measuring,rebar,
home,tool,measuring,ruler,
home,tool,measuring,scale | wheel | tape,
home,tool,measuring,stud,
home,tool,measuring,theodolite,
home,tool,measuring,thermocouple,
home,tool,measuring,transducer,
home,tool,measuring,weather,
home,tool,miscellaneous | hand | power,air | cut | drill | grease | grinder,
home,tool,miscellaneous | hand | power,buffer | winch,
home,tool,miscellaneous | hand | power,clamp | plier,
home,tool,miscellaneous | hand | power,file,
home,tool,miscellaneous | hand | power,gun | drill | impact | lathe | mixed,
home,tool,miscellaneous | hand | power,handheld,
home,tool,miscellaneous | hand | power,inspection,
home,tool,miscellaneous | hand | power,jack,
home,tool,miscellaneous | hand | power,knife | chisel | cutter | hammer | part,
home,tool,miscellaneous | hand | power,light | lighter,
home,tool,miscellaneous | hand | power,magnetizers | magnetic,
home,tool,miscellaneous | hand | power,marking | milling | sanding | box,
home,tool,miscellaneous | hand | power,multitools,
home,tool,miscellaneous | hand | power,pipe | anvil | concrete,
home,tool,miscellaneous | hand | power,pry | tap,
home,tool,miscellaneous | hand | power,reamer | rivet | shaper | compactors,
home,tool,miscellaneous | hand | power,router | grinder | jig | joiner | planer,
home,tool,miscellaneous | hand | power,saw | work | dolly,
home,tool,miscellaneous | hand | power,socket,
home,tool,miscellaneous | hand | power,wet | blowtorch,
home,tool,padlock,,
home,tool,paint,household | spray,
home,tool,paint,,
home,tool,painting,caulk | caulking,
home,tool,painting,cleaning,
home,tool,painting,drop,
home,tool,painting,extension,
home,tool,painting,paint,
home,tool,painting,painter,
home,tool,power | hand,adhesive,
home,tool,power | hand,air,
home,tool,power | hand,arbor,
home,tool,power | hand,caulking,
home,tool,power | hand,chisel,
home,tool,power | hand,clamp,
home,tool,power | hand,cutter,
home,tool,power | hand,drill,
home,tool,power | hand,file,
home,tool,power | hand,finishing,
home,tool,power | hand,hammer,
home,tool,power | hand,magnetic,
home,tool,power | hand,plier,
home,tool,power | hand,rotary,
home,tool,power | hand,router,
home,tool,power | hand,saw,
home,tool,power | hand,vacuum,
home,tool,power | hand,wrench,
home,tool,room,,
home,tool,tarp,,
home,tool,tester,,
home,tool,wallpaper,,
home,vacuum,,,
industrial | office,abrasive,accessory | mounted,,
industrial | office,abrasive,brush,,
industrial | office,abrasive,finishing,,
industrial | office,automation,,,
industrial | office,commercial,,,
industrial | office,equipment,,,
industrial | office,fastener | tool,bolt,carriage | slot,
industrial | office,fastener | tool,bolt,expansion,
industrial | office,fastener | tool,bolt,square,
industrial | office,fastener | tool,boring,,
industrial | office,fastener | tool,collated,,
industrial | office,fastener | tool,hinge,,
industrial | office,fastener | tool,holder,,
industrial | office,fastener | tool,hook,,
industrial | office,fastener | tool,knob,,
industrial | office,fastener | tool,latch,,
industrial | office,fastener | tool,live,,
industrial | office,fastener | tool,nut,,
industrial | office,fastener | tool,power,,
industrial | office,fastener | tool,screw,,
industrial | office,fastener | tool,spacers,,
industrial | office,fastener | tool,tap,,
industrial | office,fastener | tool,threaded,,
industrial | office,fastener | tool,washer,,
industrial | office,fastener | tool,workholding,,
industrial | office,filtration,compressed,,
industrial | office,filtration,lab,,
industrial | office,filtration,plumbing,,
industrial | office,food | retail | handling | agriculture,animal,egg,
industrial | office,food | retail | handling | agriculture,animal,feed,
industrial | office,food | retail | handling | agriculture,animal,livestock,
industrial | office,food | retail | handling | agriculture,bullion,,
industrial | office,food | retail | handling | agriculture,cabinet | shelving | shipping | wire,,
industrial | office,food | retail | handling | agriculture,chippers,,
industrial | office,food | retail | handling | agriculture,container | service | bakery | bus | check,,
industrial | office,food | retail | handling | agriculture,conveyor,,
industrial | office,food | retail | handling | agriculture,display | mannequin,,
industrial | office,food | retail | handling | agriculture,disposable,bowl | cutlery,
industrial | office,food | retail | handling | agriculture,disposable,cup,
industrial | office,food | retail | handling | agriculture,disposable,plate,
industrial | office,food | retail | handling | agriculture,disposable,serving,
industrial | office,food | retail | handling | agriculture,lift,hoist,
industrial | office,food | retail | handling | agriculture,lift,jack | personnel,
industrial | office,food | retail | handling | agriculture,lift,pulley,
industrial | office,food | retail | handling | agriculture,lift,winch,
industrial | office,food | retail | handling | agriculture,money,banknote,
industrial | office,food | retail | handling | agriculture,money,cash,
industrial | office,food | retail | handling | agriculture,money,changer,
industrial | office,food | retail | handling | agriculture,money,coin,
industrial | office,food | retail | handling | agriculture,money,deposit,
industrial | office,food | retail | handling | agriculture,money,paper,
industrial | office,food | retail | handling | agriculture,money,terminal,
industrial | office,food | retail | handling | agriculture,pallet,,
industrial | office,food | retail | handling | agriculture,sneeze,,
industrial | office,food | retail | handling | agriculture,surveying | traffic,,
industrial | office,food | retail | handling | agriculture,trade | brochure,,
industrial | office,food | retail | handling | agriculture,,,
industrial | office,food | supply,commercial,,
industrial | office,food | supply,equipment,,
industrial | office,food | supply,service,,
industrial | office,food | supply,storage,,
industrial | office,food | supply,tabletop,,
industrial | office,hairdressing,,,
industrial | office,hydraulics,fitting,,
industrial | office,hydraulics,hose,,
industrial | office,hydraulics,hydraulic,,
industrial | office,hydraulics,protective,,
industrial | office,hydraulics,pump,,
industrial | office,hydraulics,seal,,
industrial | office,hydraulics,tube,,
industrial | office,laboratory,biochemicals,,
industrial | office,laboratory,chemical,,
industrial | office,laboratory,dissection,,
industrial | office,laboratory,equipment,blender,
industrial | office,laboratory,equipment,dry,
industrial | office,laboratory,equipment,freeze,
industrial | office,laboratory,equipment,freezer,
industrial | office,laboratory,equipment,funnel,
industrial | office,laboratory,equipment,hot,
industrial | office,laboratory,equipment,microscope,
industrial | office,laboratory,equipment,oven,
industrial | office,laboratory,equipment,spectrometer,
industrial | office,laboratory,equipment,,
industrial | office,laboratory,glassware,,
industrial | office,laboratory,lab,,
industrial | office,laboratory,life,,
industrial | office,laboratory,microscope,,
industrial | office,laboratory,science,,
industrial | office,laboratory,specimen,,
industrial | office,laboratory,supply,beaker,
industrial | office,laboratory,supply,flask,
industrial | office,laboratory,supply,graduated,
industrial | office,laboratory,supply,pipette,
industrial | office,laboratory,supply,test,
industrial | office,laboratory,supply,,
industrial | office,medical,bedding,,
industrial | office,medical,cuff,,
industrial | office,medical,dental,,
industrial | office,medical,equipment,automated,
industrial | office,medical,equipment,gait,
industrial | office,medical,equipment,otoscope,
industrial | office,medical,equipment,reflex,
industrial | office,medical,equipment,stethoscope,
industrial | office,medical,equipment,stretcher | patient,
industrial | office,medical,equipment,vital,
industrial | office,medical,furniture,cabinet,
industrial | office,medical,furniture,chiropractic,
industrial | office,medical,furniture,homecare,
industrial | office,medical,furniture,table,
industrial | office,medical,furniture,,
industrial | office,medical,gown,,
industrial | office,medical,hospital,,
industrial | office,medical,instrument,forceps,
industrial | office,medical,instrument,scalpel,
industrial | office,medical,instrument,surgical,
industrial | office,medical,metal,,
industrial | office,medical,prophy,,
industrial | office,medical,scrub,,
industrial | office,medical,supply,disposable | finger,
industrial | office,medical,supply,ostomy,
industrial | office,medical,supply,tongue,
industrial | office,medical,supply,,
industrial | office,medical,teaching,,
industrial | office,packaging,carton,,
industrial | office,packaging,label,,
industrial | office,packaging,protector,,
industrial | office,packaging,shrink,,
industrial | office,product | material,bearing,,
industrial | office,product | material,caster,,
industrial | office,product | material,caulk,,
industrial | office,product | material,clutch,,
industrial | office,product | material,collar,,
industrial | office,product | material,drive,,
industrial | office,product | material,electrical,acceleration,
industrial | office,product | material,electrical,memory,
industrial | office,product | material,electrical,motor,
industrial | office,product | material,electrical,resistor | antenna,
industrial | office,product | material,electrical,switch,
industrial | office,product | material,electrical,transformer,
industrial | office,product | material,electrical,transistor,
industrial | office,product | material,hazardous | emergency,,
industrial | office,product | material,interconnects,,
industrial | office,product | material,lifting,,
