source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
google,electronics > communication > communication radio > two way radio,4,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,two,
google,electronics > communication > intercom accessory,3,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > intercom,3,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > pager,3,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > conference phone,4,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,conference,
google,electronics > communication > telephony > corded phone,4,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,corded,
google,electronics > communication > telephony > cordless phone,4,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,cordless,
google,electronics > communication > telephony > mobile phone accessory > mobile phone camera accessory,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > mobile phone case,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > mobile phone charm strap,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > mobile phone pre paid card sim card,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > mobile phone replacement part,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > mobile phone stand,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone accessory > sim card ejection tool,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > communication > telephony > mobile phone > contract mobile phone,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,mobile,
google,electronics > communication > telephony > mobile phone > pre paid mobile phone,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,mobile,
google,electronics > communication > telephony > mobile phone > unlocked mobile phone,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,mobile,
google,electronics > communication > telephony > satellite phone,4,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,satellite,
google,electronics > communication > telephony > telephone accessory > phone card,5,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,telephone,
google,electronics > communication > video conferencing,3,hardware | electronics | industrial,accessory | audio | computer,telephony | radio,,
google,electronics > component > accelerometer,3,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > component > converter > audio converter,4,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > component > converter > scan converter,4,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > component > electronics component connector,3,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > component > modulators,3,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > component > splitter,3,hardware | electronics | industrial,accessory | audio | computer,component | power | cable | circuit | battery,,
google,electronics > computer > barebone computer,3,hardware | electronics | industrial,accessory | audio | computer,client | handheld | tablet | server | laptop,,
google,electronics > computer > computer server,3,hardware | electronics | industrial,accessory | audio | computer,client | handheld | tablet | server | laptop,,
